time_s,y_pred,lift_filt,tail_raw,tail_filt,dot_alpha_raw,sp_ref,depth_target,e,de,s,u,Kp,Ki,Kd,K1,K2,K,tau1,L,fc_lift,fc_tail,omega_ref,lift_offset,tail_offset,is_auto,alpha_manual,u_eq,u_sw,u_sw_i,est_depth,dot_alpha_ref,ddot_alpha_ref
13:54:39:135,24.823303,24.773777,41.972954,41.988312,0.000000,24.900208,100.000000,-0.076904,-0.016700,-0.143216,-0.137465,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.003680,-0.133785,0.383707,111.227776,-0.000208,0.000000
13:54:39:135,24.829399,24.778610,41.942436,41.985119,0.000000,24.900208,100.000000,-0.070808,-0.010303,-0.130611,-0.135170,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.003573,-0.131598,0.393707,111.226707,-0.000208,0.000000
13:54:39:136,24.827419,24.775414,41.965324,41.981098,0.000000,24.900208,100.000000,-0.072788,-0.005264,-0.126217,-0.135580,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.003870,-0.131711,0.403707,111.215149,-0.000208,0.000000
13:54:39:147,24.829885,24.776701,41.995842,41.981754,0.000000,24.900208,100.000000,-0.070322,-0.001443,-0.119851,-0.135074,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.003871,-0.131203,0.413707,111.217880,-0.000208,0.000000
13:54:39:166,24.833467,24.779139,41.988213,41.980339,0.000000,24.900208,100.000000,-0.066740,0.001322,-0.113937,-0.134556,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.003772,-0.130784,0.423706,111.217728,-0.000208,0.000000
13:54:39:186,24.835615,24.780174,42.003487,41.980721,0.000000,24.900208,100.000000,-0.064592,0.003202,-0.110299,-0.134765,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.003720,-0.131044,0.433706,111.219635,-0.000208,0.000000
13:54:39:206,24.836981,24.780458,41.972954,41.988163,0.000000,24.900208,100.000000,-0.063227,0.043425,-0.057426,-0.118068,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.005124,-0.112944,0.443706,111.234833,-0.000208,0.000000
13:54:39:331,24.838161,24.780619,41.988213,41.983727,0.000000,24.900208,100.000000,-0.062046,0.083436,-0.004972,-0.085206,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.006530,-0.078676,0.453706,111.226135,-0.000208,0.000000
13:54:39:331,24.840570,24.782150,41.972954,41.978374,0.000000,24.900208,100.000000,-0.059637,0.107078,0.027204,-0.035151,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.007265,-0.027886,0.445706,111.217117,-0.000208,0.000000
13:54:39:331,24.843740,24.784670,42.049248,41.973530,0.000000,24.900208,100.000000,-0.056467,0.117997,0.043469,-0.024781,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.007488,-0.017292,0.435706,111.210197,-0.000208,0.000000
13:54:39:331,24.850826,24.791353,41.957695,41.976616,0.000000,24.900208,100.000000,-0.049381,0.119421,0.050568,-0.019573,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.007142,-0.012431,0.425706,111.223717,-0.000208,0.000000
13:54:39:331,24.856522,24.796902,41.934807,41.970589,10.246276,24.900208,100.000000,-0.043686,0.115705,0.049922,-0.018013,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.006685,-0.011328,0.415706,111.217766,-0.000208,0.000000
13:54:39:331,24.865702,24.806196,41.995842,41.974541,0.000000,24.900208,100.000000,-0.034506,0.158229,0.112248,0.005885,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.007734,0.013619,0.405707,111.235901,-0.000208,0.000000
13:54:39:346,24.854076,24.794977,41.965324,41.968357,0.000000,24.900208,100.000000,-0.046131,0.180832,0.131998,0.011771,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.009220,0.020991,0.395707,111.211189,-0.000208,0.000000
13:54:39:366,24.866116,24.807678,41.957695,41.960037,0.000000,24.900208,100.000000,-0.034092,0.187123,0.149490,0.018542,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.008774,0.027317,0.385707,111.208519,-0.000208,0.000000
13:54:39:386,24.867979,24.810368,41.988213,41.959755,0.000000,24.900208,100.000000,-0.032228,0.181649,0.143606,0.018634,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.008468,0.027102,0.375707,111.210915,-0.000208,0.000000
13:54:39:406,24.868336,24.811646,41.950081,41.957649,0.000000,24.900208,100.000000,-0.031872,0.168218,0.126175,0.015546,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.007953,0.023500,0.365707,111.208107,-0.000208,0.000000
13:54:39:534,24.868792,24.813089,41.942436,41.961597,0.000000,24.900208,100.000000,-0.031416,0.149921,0.102505,0.010259,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.007254,0.017513,0.355707,111.217590,-0.000208,0.000000
13:54:39:534,24.868151,24.813488,42.003487,41.959229,0.000000,24.900208,100.000000,-0.032057,0.129181,0.074781,0.002541,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.006527,0.009068,0.345707,111.213295,-0.000208,0.000000
13:54:39:534,24.849960,24.796341,42.003487,41.975864,0.000000,24.900208,100.000000,-0.050247,0.107825,0.032149,-0.016151,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.006764,-0.009387,0.335708,111.227707,-0.000208,0.000000
13:54:39:534,24.838263,24.785614,41.965324,41.978882,0.000000,24.900208,100.000000,-0.061945,0.087167,-0.004547,-0.067250,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.006662,-0.060588,0.329708,111.221939,-0.000208,0.000000
13:54:39:534,24.843493,24.791636,41.972954,41.977970,0.000000,24.900208,100.000000,-0.056715,0.068090,-0.025628,-0.087205,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.005665,-0.081539,0.339707,111.226738,-0.000208,0.000000
13:54:39:534,24.837387,24.786079,42.011101,41.980312,0.000000,24.900208,100.000000,-0.062820,0.051130,-0.053038,-0.103141,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.005385,-0.097756,0.349707,111.225311,-0.000208,0.000000
13:54:39:546,24.830051,24.779015,41.972954,41.989632,0.000000,24.900208,100.000000,-0.070156,-0.014327,-0.144540,-0.134166,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.003388,-0.130778,0.359707,111.236176,-0.000208,0.000000
13:54:39:566,24.832750,24.781660,42.011101,41.987537,0.000000,24.900208,100.000000,-0.067457,-0.064234,-0.207820,-0.149549,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.001399,-0.148150,0.369707,111.234901,-0.000208,0.000000
13:54:39:586,24.835331,24.783848,41.957695,41.993782,0.000000,24.900208,100.000000,-0.064877,-0.095805,-0.247320,-0.158389,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.000092,-0.158297,0.379707,111.249794,-0.000208,0.000000
13:54:39:606,24.831121,24.778912,41.988213,41.985958,0.000000,24.900208,100.000000,-0.069086,-0.112855,-0.273389,-0.164795,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.000299,-0.165094,0.389707,111.228722,-0.000208,0.000000
13:54:39:730,24.831556,24.778337,41.965324,41.990013,0.000000,24.900208,100.000000,-0.068651,-0.118827,-0.281358,-0.167553,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.000543,-0.168096,0.399707,111.236198,-0.000208,0.000000
13:54:39:730,24.829739,24.775318,42.011101,41.994595,0.000000,24.900208,100.000000,-0.070469,-0.116718,-0.280627,-0.168993,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.000363,-0.169357,0.409707,111.242043,-0.000208,0.000000
13:54:39:730,24.832623,24.776854,42.033989,41.990181,0.000000,24.900208,100.000000,-0.067585,-0.109057,-0.268916,-0.168163,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.000244,-0.168407,0.419706,111.234901,-0.000208,0.000000
13:54:39:730,24.834833,24.777618,41.980583,41.988937,0.000000,24.900208,100.000000,-0.065374,-0.097910,-0.253183,-0.166607,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.000042,-0.166565,0.429706,111.233253,-0.000208,0.000000
13:54:39:730,24.844034,24.785339,41.980583,41.989769,0.000000,24.900208,100.000000,-0.056173,-0.084910,-0.229402,-0.162867,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.000003,-0.162864,0.439706,111.243408,-0.000208,0.000000
13:54:39:730,24.843191,24.783016,41.980583,41.993683,0.000000,24.900208,100.000000,-0.057016,-0.071297,-0.212827,-0.161103,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.000552,-0.160551,0.449706,111.248680,-0.000208,0.000000
13:54:39:746,24.839470,24.777838,41.988213,41.985371,0.000000,24.900208,100.000000,-0.060738,-0.057975,-0.198964,-0.159986,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.001251,-0.158735,0.459706,111.226364,-0.000208,0.000000
13:54:39:766,24.845520,24.782465,41.995842,41.987286,0.000000,24.900208,100.000000,-0.054688,-0.045562,-0.178451,-0.156527,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.001368,-0.155159,0.469706,111.235283,-0.000208,0.000000
13:54:39:786,24.862669,24.798239,41.988213,41.982437,0.000000,24.900208,100.000000,-0.037539,-0.016138,-0.126852,-0.144073,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.001486,-0.142586,0.479706,111.242935,-0.000208,0.000000
13:54:39:806,24.897013,24.831291,41.942436,41.985443,0.000000,24.900208,100.000000,-0.003195,0.074068,0.017737,-0.043084,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.002875,-0.040209,0.485706,111.285309,-0.000208,0.000000
13:54:39:940,24.952002,24.885252,41.950081,41.977024,13.546943,24.900208,100.000000,0.051794,0.249654,0.290182,0.040488,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.006245,0.046733,0.475706,111.327827,-0.000208,0.000000
13:54:39:940,25.036674,24.969360,41.972954,41.958984,0.000000,24.900208,100.000000,0.136467,0.549323,0.748281,0.104465,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.012512,0.116977,0.465706,111.384262,-0.000208,0.000000
13:54:39:940,25.093365,25.026070,42.033989,41.964432,0.000000,24.900208,100.000000,0.193157,0.931439,1.291758,0.152270,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.023388,0.175658,0.455706,111.457542,-0.000208,0.000000
13:54:39:940,25.140377,25.073776,41.965324,41.979618,0.000000,24.900208,100.000000,0.240170,1.275161,1.777956,0.185191,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.033395,0.218586,0.445706,111.540390,-0.000208,0.000000
13:54:39:940,25.196638,25.131468,41.988213,41.978737,12.019156,24.900208,100.000000,0.296431,1.584668,2.227490,0.211925,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.041623,0.253547,0.435706,111.602089,-0.000208,0.000000
13:54:39:940,25.253801,25.190832,41.995842,41.985863,0.000000,24.900208,100.000000,0.353594,1.869716,2.646414,0.234384,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.048899,0.283283,0.425706,111.681641,-0.000208,0.000000
13:54:39:954,25.300007,25.239981,42.026360,41.988419,0.000000,24.900208,100.000000,0.399799,2.111670,3.000960,0.251747,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.055206,0.306953,0.415706,111.740814,-0.000208,0.000000
13:54:39:966,25.337135,25.280598,42.049248,41.993793,0.000000,24.900208,100.000000,0.436928,2.280519,3.253538,0.264094,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.059332,0.323426,0.405707,111.796242,-0.000208,0.000000
13:54:39:986,25.358967,25.306299,41.972954,41.985317,0.000000,24.900208,100.000000,0.458759,2.352496,3.368177,0.270724,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.060754,0.331477,0.395707,111.807564,-0.000208,0.000000
13:54:40:006,25.370756,25.322222,41.988213,41.966831,0.000000,24.900208,100.000000,0.470549,2.309579,3.325545,0.271915,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.058511,0.330426,0.385707,111.788109,-0.000208,0.000000
13:54:40:141,25.374296,25.330063,41.957695,41.964550,0.000000,24.900208,100.000000,0.474089,2.207244,3.199126,0.269905,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.054545,0.324450,0.375707,111.792168,-0.000208,0.000000
13:54:40:141,25.373724,25.333887,41.972954,41.973900,0.000000,24.900208,100.000000,0.473516,2.023516,2.963619,0.263889,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.047815,0.311704,0.365707,111.815079,-0.000208,0.000000
13:54:40:141,25.362047,25.326630,42.011101,41.984901,0.000000,24.900208,100.000000,0.461840,1.787758,2.651528,0.253664,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.039794,0.293458,0.355707,111.829094,-0.000208,0.000000
13:54:40:141,25.352928,25.321888,42.011101,41.984051,0.000000,24.900208,100.000000,0.452721,1.528004,2.310203,0.241249,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.030746,0.271995,0.345707,111.822182,-0.000208,0.000000
13:54:40:141,25.349400,25.322630,41.934807,41.991650,0.000000,24.900208,100.000000,0.449192,1.221205,1.912146,0.224824,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.019652,0.244475,0.335708,111.838196,-0.000208,0.000000
13:54:40:141,25.348274,25.325615,41.995842,41.987865,0.000000,24.900208,100.000000,0.448067,0.932333,1.539300,0.206821,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,-0.009082,0.215904,0.325708,111.833908,-0.000208,0.000000
13:54:40:153,25.350815,25.332060,41.988213,41.988670,0.000000,24.900208,100.000000,0.450607,0.680582,1.217653,0.188694,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.000327,0.188367,0.315708,111.842606,-0.000208,0.000000
13:54:40:166,25.348701,25.333609,42.003487,41.984104,0.000000,24.900208,100.000000,0.448494,0.468159,0.943407,0.169918,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.008027,0.161891,0.305708,111.835175,-0.000208,0.000000
13:54:40:188,25.345610,25.333906,41.950081,41.975643,0.000000,24.900208,100.000000,0.445402,0.294535,0.718803,0.151497,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.014244,0.137253,0.295708,111.818581,-0.000208,0.000000
13:54:40:206,25.341352,25.332748,41.950081,41.976261,0.000000,24.900208,100.000000,0.441145,0.157283,0.540509,0.133958,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.019056,0.114902,0.285708,111.818542,-0.000208,0.000000
13:54:40:330,25.341490,25.335682,41.988213,41.977131,0.000000,24.900208,100.000000,0.441282,0.052782,0.408300,0.118924,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.022910,0.096014,0.275708,111.823509,-0.000208,0.000000
13:54:40:330,25.339283,25.335974,41.965324,41.981483,0.000000,24.900208,100.000000,0.439075,-0.023239,0.311225,0.105896,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.025584,0.080311,0.265708,111.832535,-0.000208,0.000000
13:54:40:330,25.336044,25.334949,42.041618,41.979317,0.000000,24.900208,100.000000,0.435837,-0.075281,0.244480,0.095656,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.027318,0.068339,0.255709,111.827080,-0.000208,0.000000
13:54:40:330,25.330242,25.331095,41.972954,41.985992,0.000000,24.900208,100.000000,0.430035,-0.125734,0.177711,0.083218,0.800000,0.400000,1.300000,1.500000,0.500000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,24.900000,0.028848,0.054369,0.245709,111.836189,-0.000208,0.000000
